id,country
19177,Côte d'Ivoire
19225,South Africa
19241,South Africa
19243,Mozambique
19244,"Congo, DRC"
19246,Tanzania
19250,Côte d'Ivoire
19263,Tanzania
19272,"Congo, DRC"
19282,South Africa
19289,Haiti
19293,Mozambique
19335,Sudan
19344,Guyana
19346,South Africa
19348,Mali
19359,Zimbabwe
19405,Tanzania
19406,Vietnam
19410,Nigeria
19431,Côte d'Ivoire
19484,Nigeria
19512,Vietnam
19514,South Africa
19584,Tanzania
19620,Côte d'Ivoire
19627,Mozambique
19630,Vietnam
19647,South Africa
19656,South Africa
19670,South Africa
19685,Zambia
19689,South Africa
19694,Guyana
19696,"Congo, DRC"
19712,Vietnam
19771,Vietnam
19788,South Africa
19840,Vietnam
19851,Uganda
20432,South Africa
19863,South Africa
19873,South Africa
19891,South Africa
19905,Vietnam
19924,Haiti
19940,Vietnam
19958,Kenya
19959,South Africa
19977,South Africa
19996,Namibia
20044,South Africa
20073,Nigeria
20133,Uganda
20172,Mozambique
20185,South Sudan
20219,Vietnam
20450,"Congo, DRC"
20236,"Congo, DRC"
20239,Rwanda
20245,Swaziland
20264,Rwanda
20266,Uganda
20274,Vietnam
20280,Nigeria
20291,South Africa
20294,Zambia
20319,Zambia
20321,Vietnam
20349,Vietnam
20371,Vietnam
20383,Haiti
20407,South Africa
20417,South Africa
20462,Côte d'Ivoire
20506,Vietnam
20512,Rwanda
20544,Uganda
20558,"Congo, DRC"
20560,Ghana
20619,Tanzania
20623,South Africa
20631,Mozambique
20666,Nigeria
20667,Uganda
20671,South Africa
20684,South Africa
20690,Zimbabwe
20697,Vietnam
20723,South Africa
20735,Rwanda
20761,Uganda
20774,South Africa
20824,Cameroon
20878,Vietnam
20883,Tanzania
20894,Haiti
20908,South Africa
20947,South Africa
20952,South Africa
20961,Vietnam
20969,Rwanda
20975,South Africa
21000,Haiti
21028,South Africa
21033,Zambia
21037,Uganda
21044,Vietnam
21045,Rwanda
21061,Mozambique
21076,Kenya
21091,Haiti
21092,South Africa
21096,South Sudan
24063,Tanzania
21125,Tanzania
21143,Guatemala
21147,Nigeria
21174,Côte d'Ivoire
21175,South Africa
21193,Kenya
21199,Haiti
21217,Tanzania
21230,Tanzania
21276,South Africa
21279,"Congo, DRC"
21301,Tanzania
21336,South Africa
21338,South Africa
21378,Uganda
21380,Zambia
21390,Vietnam
21399,South Africa
21414,Uganda
21469,South Sudan
21478,South Africa
21480,Vietnam
21491,Uganda
21493,Burundi
21525,South Africa
21536,Pakistan
21540,South Africa
21556,Vietnam
21557,Zimbabwe
21563,Tanzania
21568,Côte d'Ivoire
21573,"Congo, DRC"
21576,Vietnam
21590,Côte d'Ivoire
21606,South Africa
21656,Zambia
21666,Vietnam
21674,Vietnam
21705,Vietnam
21706,Cameroon
21742,Guyana
21752,Vietnam
21755,South Africa
21795,Vietnam
21825,Uganda
21839,South Africa
21843,South Africa
21844,Tanzania
21868,Vietnam
21897,Ethiopia
21942,South Africa
21953,South Sudan
21983,South Africa
21988,South Africa
21997,Haiti
22028,Rwanda
22045,Haiti
22060,South Africa
22069,Uganda
22073,Vietnam
22076,Mozambique
22079,South Africa
22091,Dominican Republic
22116,Nigeria
22160,Haiti
22176,South Africa
22186,Vietnam
22191,Nigeria
22196,Vietnam
22222,South Africa
22268,"Congo, DRC"
22275,South Africa
22280,South Africa
22281,South Africa
22290,Zambia
22295,South Africa
22301,Vietnam
22312,Haiti
22323,South Africa
22328,South Africa
22356,Nigeria
22357,Rwanda
22373,Mozambique
22387,South Africa
22417,Haiti
22469,Zambia
22477,Namibia
22511,Zambia
22516,South Africa
22531,Vietnam
22595,Côte d'Ivoire
22600,South Sudan
22615,"Congo, DRC"
22616,South Africa
22620,Namibia
22658,Rwanda
22661,Haiti
22670,Nigeria
22675,Zimbabwe
22684,Uganda
22698,Guyana
22722,Sudan
22726,Namibia
22728,Vietnam
22752,South Africa
22761,"Congo, DRC"
22778,South Africa
22799,Haiti
22812,Vietnam
22815,South Africa
22817,Rwanda
22843,Vietnam
22855,Rwanda
22869,South Africa
22876,Vietnam
22964,South Africa
23015,Nigeria
23023,Namibia
23024,South Africa
23050,Côte d'Ivoire
23051,Tanzania
23070,Malawi
23076,South Sudan
23096,South Africa
23105,Vietnam
23120,South Africa
23149,South Sudan
23156,Vietnam
23159,Vietnam
23173,Haiti
23192,Vietnam
23194,Haiti
23211,Tanzania
23223,South Africa
23224,South Africa
23238,Haiti
23267,South Africa
23280,South Africa
23283,South Africa
23315,Rwanda
23340,Nigeria
23365,Rwanda
23370,Zimbabwe
23375,Haiti
23381,Zimbabwe
23387,South Africa
23404,South Sudan
23445,Côte d'Ivoire
23452,Zimbabwe
23466,Rwanda
23467,South Africa
23488,South Sudan
23509,South Africa
23524,Côte d'Ivoire
23557,South Africa
23573,Nigeria
23584,Uganda
23596,South Africa
23664,Vietnam
23666,South Africa
23691,Vietnam
23718,Botswana
23724,South Africa
23727,South Africa
23750,Tanzania
24115,Kenya
23756,Namibia
23787,Botswana
23791,South Africa
23831,Haiti
23842,South Africa
23866,Vietnam
29224,Swaziland
23875,Côte d'Ivoire
23904,Vietnam
23939,South Africa
23957,Vietnam
23967,South Africa
23993,Dominican Republic
24018,Kenya
24028,Nigeria
24048,"Congo, DRC"
24051,Tanzania
24053,Tanzania
24060,Rwanda
24116,South Africa
24123,Zimbabwe
24129,Sudan
24151,Haiti
24187,South Africa
24192,Kenya
24246,Ethiopia
24270,South Africa
24276,Zimbabwe
24285,South Africa
24297,"Congo, DRC"
24300,South Africa
24324,South Africa
24345,Vietnam
24358,Tanzania
24366,Ethiopia
24368,Haiti
24374,Rwanda
24384,Uganda
24386,Nigeria
24427,Zambia
24440,South Africa
24461,South Africa
24473,Uganda
24488,South Africa
24519,Rwanda
24530,Kenya
24547,Guyana
24571,Namibia
24581,South Africa
24591,Vietnam
24604,Haiti
24620,Côte d'Ivoire
24653,Tanzania
24706,Haiti
24754,South Africa
24766,South Africa
24790,Vietnam
24819,Guyana
24842,Tanzania
24862,South Africa
24865,South Africa
24868,Vietnam
24872,Vietnam
24875,Vietnam
24884,Zambia
24905,Uganda
24934,Nigeria
24970,South Africa
24974,Rwanda
24983,Haiti
24990,Namibia
24993,Vietnam
24999,Rwanda
25019,South Africa
25037,South Africa
25074,Mozambique
25075,Côte d'Ivoire
25083,Swaziland
25085,Ethiopia
25103,Tanzania
25127,South Africa
25141,South Africa
25189,South Africa
25201,Vietnam
25220,Nigeria
25230,South Africa
25279,Uganda
25293,Rwanda
25319,South Africa
25323,Vietnam
25328,South Africa
25343,Guyana
25393,Cameroon
25412,Mozambique
25423,Uganda
25476,South Africa
25477,Uganda
25483,Togo
25521,South Africa
25522,Vietnam
25536,Nigeria
25539,South Africa
25566,South Africa
25587,Uganda
25599,Zimbabwe
25642,Guyana
25676,South Africa
25706,Haiti
25726,Rwanda
25749,Haiti
25752,South Africa
25760,Vietnam
25767,Malawi
25782,Vietnam
25796,Vietnam
25809,Vietnam
25824,Mozambique
25828,South Africa
25830,South Africa
25844,Tanzania
25854,Nigeria
25886,Vietnam
26571,Botswana
25915,South Sudan
25926,Vietnam
25928,Haiti
25930,Côte d'Ivoire
25956,Cameroon
25967,Nigeria
25982,Sudan
25990,South Sudan
29140,Vietnam
26002,"Congo, DRC"
26015,South Africa
26019,Rwanda
26082,Rwanda
26093,Rwanda
26117,South Africa
26121,South Africa
26131,Zambia
26171,Rwanda
26188,Tanzania
26192,Vietnam
26208,South Africa
26250,Kenya
26260,Burundi
26265,Zimbabwe
26294,South Africa
26341,South Africa
26345,South Sudan
26397,Kenya
26410,Namibia
26427,South Africa
26440,Zambia
26466,Nigeria
26505,Mali
26558,Nigeria
26576,South Africa
26590,South Africa
26591,South Africa
26612,Vietnam
26617,Uganda
26619,South Sudan
26655,South Africa
26686,Botswana
26718,Vietnam
26741,South Sudan
26786,South Africa
26791,South Africa
26800,Nigeria
26821,Tanzania
26829,South Africa
26841,Mozambique
26843,Sudan
26849,South Africa
26879,South Africa
26895,Cameroon
26898,Haiti
26917,Ethiopia
26927,South Africa
26961,Haiti
26965,Uganda
26985,Vietnam
26996,South Africa
27015,Côte d'Ivoire
27026,South Africa
27049,Ghana
27067,Nigeria
27092,Uganda
27118,Nigeria
27177,Haiti
27185,South Africa
27186,South Africa
27200,South Africa
27234,Rwanda
27236,Haiti
27238,Sudan
27267,Vietnam
27269,Rwanda
27297,Guyana
27300,Rwanda
27327,Nigeria
27400,Zambia
27421,Tanzania
27430,South Africa
27460,Vietnam
27461,South Africa
27462,Guyana
27474,Sudan
27553,South Africa
27563,South Africa
27574,Kenya
27586,South Sudan
27604,Rwanda
27614,"Congo, DRC"
27634,Rwanda
27664,Ghana
27670,Uganda
27675,Sudan
27697,Haiti
27708,Côte d'Ivoire
27765,Uganda
27777,Ethiopia
27781,South Africa
27798,Ethiopia
27804,Haiti
27820,Uganda
27829,South Sudan
27833,Vietnam
27842,Uganda
27875,Vietnam
27881,Tanzania
27936,South Africa
27938,Zambia
27942,Angola
27964,Haiti
27969,South Africa
28001,Nigeria
28031,Vietnam
28039,Guyana
28085,Vietnam
28086,South Africa
28158,South Africa
28160,South Africa
28181,South Africa
28190,South Africa
28192,Rwanda
28204,South Africa
28210,Tanzania
28230,Mozambique
28231,South Africa
28240,Zimbabwe
28241,Vietnam
28262,South Africa
28265,Burundi
28268,South Africa
28282,Cameroon
28302,South Africa
28306,South Sudan
28309,South Africa
28318,Dominican Republic
28322,Tanzania
28331,Kenya
28333,Nigeria
28335,Kenya
28418,Tanzania
28439,Nigeria
28471,Nigeria
28493,Nigeria
28506,Vietnam
28515,South Africa
28532,Mozambique
28534,Côte d'Ivoire
28542,South Africa
28544,Vietnam
28545,Botswana
28553,South Africa
28566,Zambia
29155,Haiti
28577,Tanzania
28595,Vietnam
28601,Haiti
28617,Côte d'Ivoire
28656,Guyana
28664,Mozambique
28673,South Africa
28676,Guyana
28689,South Africa
28691,South Africa
28703,Mozambique
28724,South Africa
28773,Haiti
28777,Haiti
28778,Zambia
28802,Ethiopia
28825,Rwanda
28838,South Africa
28844,South Africa
28862,South Africa
28888,Mali
28908,South Africa
28913,Uganda
28918,Mozambique
28923,Uganda
28928,South Africa
28960,South Africa
28992,Rwanda
28996,Afghanistan
28998,Vietnam
29020,Dominican Republic
29036,Uganda
29043,Haiti
29061,Sudan
29071,Vietnam
29116,South Africa
29125,Rwanda
29133,Uganda
29157,South Africa
29207,South Africa
29219,South Africa
29259,Zambia
29274,Kenya
29281,Kenya
29282,Tanzania
29298,Vietnam
29317,Vietnam
29347,Swaziland
29359,South Africa
29391,South Africa
29427,Vietnam
29479,Vietnam
29538,Haiti
29596,Rwanda
29608,Haiti
29616,Vietnam
29677,Vietnam
29706,"Congo, DRC"
29725,Haiti
29727,Haiti
29734,Haiti
29752,Vietnam
29833,Haiti
29848,South Africa
29880,Vietnam
29913,"Congo, DRC"
29925,Uganda
29932,South Africa
29938,Ghana
29951,Uganda
29957,South Africa
29963,Haiti
29968,Rwanda
29979,Vietnam
29983,South Africa
30022,Uganda
30030,Vietnam
30065,Nigeria
30075,Cameroon
30084,South Africa
30103,South Africa
30112,Zimbabwe
30119,Uganda
30130,Tanzania
30159,Uganda
30164,Côte d'Ivoire
30186,Vietnam
30211,Rwanda
30213,Rwanda
30220,Haiti
30223,Rwanda
30226,Mozambique
30237,Uganda
30248,South Africa
30256,Vietnam
30257,Mali
30274,Haiti
30320,South Sudan
30349,Zambia
30363,South Sudan
30388,Haiti
30412,Kenya
30462,South Africa
30475,Botswana
30494,Zambia
30508,Rwanda
30514,South Africa
30519,Nigeria
30561,Nigeria
30573,Cameroon
30589,South Africa
30601,Zambia
30615,Zambia
30618,Vietnam
30629,Nigeria
30633,South Africa
30649,South Africa
30717,South Africa
30720,Rwanda
30724,South Africa
30728,South Africa
30784,Dominican Republic
30788,Zimbabwe
30819,Tanzania
30842,Zimbabwe
30850,Sudan
30904,Vietnam
30915,Rwanda
30942,South Africa
30974,Vietnam
30977,Uganda
40274,Uganda
30982,Rwanda
30998,Botswana
31041,South Africa
31116,Vietnam
31146,Vietnam
31156,"Congo, DRC"
31177,Ethiopia
31203,Vietnam
31254,Rwanda
31304,South Sudan
31306,South Africa
31324,Haiti
31332,"Congo, DRC"
31363,South Africa
31368,Namibia
31430,Vietnam
31462,Rwanda
31861,Vietnam
31473,South Africa
31486,South Sudan
31551,South Africa
31561,South Africa
31569,South Africa
31574,Cameroon
31648,Rwanda
31662,South Africa
31670,South Africa
31694,Rwanda
31709,Côte d'Ivoire
31712,Vietnam
31740,South Africa
31750,Uganda
31761,South Africa
31805,Haiti
31829,Guatemala
31847,South Africa
31859,South Africa
31892,Ethiopia
31909,Vietnam
31912,Uganda
31917,Zimbabwe
31936,Côte d'Ivoire
31941,Vietnam
31963,South Africa
32026,Nigeria
32029,Zimbabwe
32059,"Congo, DRC"
32064,Côte d'Ivoire
32077,"Congo, DRC"
32094,Vietnam
32111,Ethiopia
32135,Rwanda
32150,Vietnam
32189,Vietnam
32193,Ethiopia
32279,South Africa
32306,Vietnam
32313,Rwanda
32316,Sudan
32344,Dominican Republic
32358,South Africa
32359,Sudan
32362,Haiti
32372,Uganda
32398,South Africa
32402,Ghana
32405,South Africa
32422,Vietnam
32435,Malawi
32438,Mozambique
32471,Tanzania
32496,Vietnam
32499,South Africa
32505,Uganda
32508,South Africa
32521,Dominican Republic
32540,Guyana
32543,South Africa
32548,"Congo, DRC"
32559,Haiti
32594,Cameroon
32729,Vietnam
32738,Rwanda
32742,Vietnam
32743,Vietnam
32775,Haiti
32837,South Africa
32865,"Congo, DRC"
32883,South Africa
32889,South Africa
32892,Mozambique
32893,"Congo, DRC"
32903,South Africa
32938,South Africa
32953,Rwanda
32959,Botswana
32963,Côte d'Ivoire
32973,South Africa
32986,Haiti
33019,South Africa
33050,Côte d'Ivoire
33077,South Africa
33097,South Africa
33116,Rwanda
33144,Vietnam
33168,Tanzania
33179,Uganda
33190,South Africa
33218,Haiti
33232,Uganda
33263,Haiti
33296,Uganda
33305,South Africa
33314,Nigeria
33359,Uganda
33360,Haiti
33379,Haiti
33402,Mali
33403,South Africa
33422,Vietnam
33441,Vietnam
33450,Zimbabwe
33494,Vietnam
33522,Côte d'Ivoire
33544,Mozambique
33615,South Africa
33631,Zimbabwe
33634,South Africa
33654,South Africa
33665,Ghana
33684,Côte d'Ivoire
33701,South Africa
33719,South Africa
33760,Vietnam
33773,South Africa
33799,Tanzania
33807,Haiti
33810,Malawi
33812,South Africa
33833,South Africa
33848,Mali
33861,South Africa
33863,Cameroon
33868,South Africa
33872,Vietnam
33882,South Africa
33896,Ghana
33909,South Sudan
33948,South Africa
33962,Haiti
33964,Cameroon
33969,Tanzania
34010,Uganda
34028,Rwanda
34058,Tanzania
34062,Vietnam
34103,Haiti
34113,South Sudan
34119,South Africa
34122,Côte d'Ivoire
34140,Tanzania
34143,South Africa
34164,Swaziland
34184,Vietnam
34226,Sudan
34235,South Africa
34267,Uganda
34280,Vietnam
34319,Nigeria
34336,South Africa
34351,Zimbabwe
34360,Côte d'Ivoire
34380,South Africa
34456,Ghana
34459,Vietnam
34505,"Congo, DRC"
34526,Vietnam
34551,Nigeria
34563,Tanzania
34564,Burundi
34566,Kenya
34582,Vietnam
34593,Zambia
34614,Mozambique
34619,Côte d'Ivoire
35258,Mozambique
34646,"Congo, DRC"
34698,Namibia
34700,Nigeria
34718,Côte d'Ivoire
34727,Nigeria
34760,"Congo, DRC"
34769,Uganda
34772,South Africa
34781,South Africa
34837,Ethiopia
34885,South Africa
34890,South Africa
34942,South Africa
34960,Tanzania
34961,South Africa
34965,South Africa
34987,Vietnam
34989,South Africa
35031,South Africa
35043,Vietnam
35053,Vietnam
35054,Vietnam
35065,Uganda
35067,Nigeria
35082,Vietnam
35120,Nigeria
35123,Nigeria
35146,Uganda
35231,South Africa
35232,Côte d'Ivoire
35250,Vietnam
35252,Vietnam
35267,South Africa
35279,South Africa
35298,South Africa
35299,South Africa
35300,Vietnam
35310,South Africa
35323,Côte d'Ivoire
35352,Rwanda
35372,Vietnam
35375,South Africa
35444,Tanzania
35487,Kenya
35488,Nigeria
35493,Zambia
35519,South Africa
35539,Sudan
35559,South Africa
35566,South Africa
35609,Ghana
35637,South Africa
35640,Liberia
35643,Rwanda
35652,South Africa
35660,Zambia
35678,"Congo, DRC"
35699,Cameroon
35700,South Africa
35717,Rwanda
35749,South Africa
35788,"Congo, DRC"
35790,Uganda
35808,South Africa
35813,Guyana
35870,Uganda
35896,Vietnam
35900,Swaziland
35904,South Africa
35913,South Africa
35922,South Africa
35951,Haiti
35968,Vietnam
35975,Rwanda
35977,South Africa
35983,Vietnam
36005,Rwanda
36019,Tanzania
36035,Vietnam
36053,South Africa
36083,Uganda
36147,Vietnam
36157,South Africa
36162,Vietnam
36166,South Sudan
36172,South Africa
36179,Haiti
36203,Nigeria
36204,Haiti
36209,South Africa
36212,South Africa
36219,South Africa
36277,Haiti
36298,Vietnam
36322,Haiti
36350,Guyana
36411,South Africa
36416,Zimbabwe
36431,South Africa
36443,Haiti
36447,South Africa
36453,Sudan
36464,Vietnam
36507,Vietnam
36530,Tanzania
36539,Uganda
36541,South Africa
36562,Mozambique
36592,Zimbabwe
36596,South Africa
36603,Vietnam
36617,Vietnam
36641,Zimbabwe
36643,South Africa
36654,Uganda
36661,South Africa
36679,South Africa
36710,Malawi
36717,Côte d'Ivoire
36758,Rwanda
36773,South Africa
36784,South Africa
36785,Nigeria
36810,Kenya
36816,Haiti
36842,Nigeria
36868,Mozambique
36871,Vietnam
36880,South Africa
36890,South Africa
36892,South Africa
36913,Guyana
37868,Vietnam
36922,South Africa
36936,Kenya
36969,Vietnam
36978,Vietnam
37031,Vietnam
37037,Zimbabwe
37040,South Africa
37052,South Africa
37068,South Africa
37076,Zambia
37087,South Africa
37089,Haiti
37140,Mozambique
37152,Uganda
37157,Mozambique
37177,South Africa
39242,Kenya
37251,Sudan
37277,Haiti
37324,Uganda
37334,South Africa
37362,South Africa
37379,Haiti
37410,South Africa
37416,South Africa
37417,Zambia
37452,South Africa
37470,"Congo, DRC"
37475,Vietnam
37481,Rwanda
37487,South Africa
37489,South Africa
37496,Mozambique
37506,Vietnam
37519,South Africa
37526,Vietnam
37531,South Africa
37578,Côte d'Ivoire
37612,Zimbabwe
37624,"Congo, DRC"
37650,Zimbabwe
37664,Nigeria
37720,South Africa
37752,"Congo, DRC"
37753,Vietnam
37775,South Africa
37820,South Africa
37829,Vietnam
37835,Rwanda
39495,Côte d'Ivoire
37872,Vietnam
37887,South Africa
37924,Tanzania
37925,South Africa
37960,Zimbabwe
37963,Vietnam
37979,Zimbabwe
37987,South Africa
37994,Mali
37997,Côte d'Ivoire
38021,South Africa
38045,Haiti
38095,South Africa
38099,Haiti
38111,Uganda
38120,Rwanda
38157,Mozambique
38183,Côte d'Ivoire
38192,Nigeria
38237,Zimbabwe
38243,South Africa
38247,Guyana
38253,Vietnam
38266,"Congo, DRC"
38273,South Africa
38293,South Africa
38294,Haiti
38299,Vietnam
38308,Haiti
38312,Uganda
38318,Uganda
38368,South Africa
38396,Cameroon
38409,Tanzania
38417,Nigeria
38418,South Africa
38431,Dominican Republic
38480,Vietnam
38504,Sudan
38507,South Africa
38510,Haiti
38538,Vietnam
38567,South Sudan
38571,Vietnam
38573,South Africa
38590,Rwanda
38596,Zambia
38600,South Africa
38611,Namibia
38613,South Sudan
38619,Haiti
38632,Haiti
38662,Malawi
38759,South Africa
38762,Nigeria
38793,Zimbabwe
38796,Mozambique
38827,Guyana
38831,Haiti
38843,Cameroon
38913,Nigeria
38914,South Africa
38949,South Africa
38951,South Africa
38955,Nigeria
38992,South Sudan
39014,Nigeria
39017,South Africa
39025,Côte d'Ivoire
39029,South Africa
39045,South Africa
39053,South Sudan
39065,South Africa
39075,Ethiopia
39088,Nigeria
39105,South Africa
39133,Tanzania
39156,Vietnam
39182,South Africa
39184,Côte d'Ivoire
39208,Rwanda
39223,Kenya
39226,South Africa
39263,Vietnam
39291,Uganda
39343,South Africa
39353,South Africa
39391,Vietnam
39393,Kenya
39427,Côte d'Ivoire
39441,Zambia
39452,South Africa
39453,"Congo, DRC"
39489,Guyana
39509,South Africa
39547,Côte d'Ivoire
39556,Namibia
39575,South Africa
39589,Haiti
39606,Mozambique
39615,Mali
39631,Ghana
39647,Vietnam
39658,South Africa
39659,Burundi
39661,Rwanda
39708,Côte d'Ivoire
39724,South Africa
39769,Sudan
39794,Zimbabwe
39799,Uganda
39823,South Africa
40255,Vietnam
39833,Vietnam
39850,"Congo, DRC"
39873,Vietnam
39895,Rwanda
39920,Rwanda
39933,Vietnam
39966,Namibia
39967,Côte d'Ivoire
39971,Vietnam
40033,Uganda
40044,South Africa
40070,South Africa
40100,South Africa
40136,South Africa
40152,South Africa
40205,South Sudan
40209,Côte d'Ivoire
40214,Rwanda
40286,Rwanda
40351,Haiti
40364,South Africa
40365,Haiti
40373,Tanzania
40379,South Africa
40443,Vietnam
40479,Tanzania
40484,Kenya
40490,South Sudan
40496,South Africa
40498,Côte d'Ivoire
40555,Tanzania
40580,Cameroon
40584,South Africa
40598,South Africa
40608,Uganda
40620,Mozambique
40627,South Africa
40657,Ethiopia
40665,Ethiopia
40680,Côte d'Ivoire
40702,South Sudan
40762,Uganda
40779,Mozambique
40790,South Africa
40791,Vietnam
40798,South Africa
40812,Rwanda
40821,Cameroon
40836,South Africa
40840,"Congo, DRC"
40841,South Africa
40851,Cameroon
40868,South Africa
40894,Zambia
40901,South Africa
40923,South Africa
40933,South Africa
40934,Vietnam
40935,Vietnam
40936,Vietnam
40942,Haiti
40950,Guyana
40963,Nigeria
41011,South Africa
41022,South Africa
41032,South Africa
41042,Vietnam
41045,Rwanda
41056,South Africa
41062,"Congo, DRC"
41092,Côte d'Ivoire
41096,"Congo, DRC"
41099,South Africa
41132,South Africa
41146,Zimbabwe
41162,Nigeria
41184,South Africa
41201,South Africa
41214,Tanzania
41222,Kenya
41232,Haiti
41238,Afghanistan
41260,Vietnam
41279,South Africa
41282,Uganda
41288,South Africa
41298,Mozambique
41301,South Africa
41302,Haiti
41304,Zimbabwe
41368,Haiti
41381,Haiti
41399,Haiti
41414,South Africa
41418,South Africa
41431,Haiti
41444,Vietnam
41474,Vietnam
41500,South Africa
41568,Vietnam
41578,Zimbabwe
41584,Zambia
41603,South Africa
41623,South Africa
41640,South Sudan
41694,Haiti
41697,Vietnam
41723,Uganda
41780,South Africa
41784,South Africa
41791,Ghana
41798,South Africa
41838,Uganda
41841,South Africa
41852,South Africa
41875,South Africa
41878,Kenya
41892,Vietnam
41902,Vietnam
41905,Uganda
41910,Burundi
41916,South Africa
41934,Burundi
41943,Vietnam
41953,Vietnam
41957,South Africa
41992,Nigeria
42215,South Sudan
42000,Kenya
42030,South Sudan
42038,Kenya
42659,South Africa
42061,South Africa
42073,Burkina Faso
42094,South Africa
42116,South Africa
42125,Vietnam
42138,Vietnam
42140,"Congo, DRC"
42156,Haiti
42159,Uganda
42179,South Africa
42186,South Africa
42187,South Africa
42190,Vietnam
42195,South Africa
42221,Vietnam
42243,South Africa
42274,South Africa
42275,Guyana
42295,Vietnam
42300,South Africa
42334,Sudan
42359,Côte d'Ivoire
42361,South Africa
42394,Zimbabwe
42465,South Africa
42499,Rwanda
42505,South Africa
42506,Uganda
42571,Pakistan
42579,Haiti
42655,Kenya
42667,South Africa
42752,Haiti
42757,Côte d'Ivoire
42778,South Sudan
42780,South Africa
42797,South Africa
42811,Vietnam
42848,Tanzania
42851,Sudan
42858,Rwanda
42870,Vietnam
42882,South Africa
42912,Nigeria
42917,Vietnam
42980,Ethiopia
42983,Côte d'Ivoire
42998,Vietnam
43045,Tanzania
43059,Haiti
43060,Nigeria
43079,Vietnam
43085,Lesotho
43116,South Africa
43136,Kenya
43140,Tanzania
43210,Vietnam
43229,Côte d'Ivoire
43244,Guyana
43250,South Sudan
43272,South Africa
43286,Haiti
43344,"Congo, DRC"
43347,Haiti
43383,Uganda
43390,South Africa
43425,Kenya
43430,South Africa
43443,Kenya
43450,South Africa
43480,South Africa
43486,Vietnam
43507,South Africa
43526,Uganda
43534,Mozambique
43537,South Africa
43600,Vietnam
43628,Botswana
43634,South Sudan
43906,South Africa
43635,Vietnam
43643,South Africa
43693,Zambia
43714,Nigeria
43749,"Congo, DRC"
43762,South Africa
43786,Uganda
43805,Haiti
43807,South Africa
43812,Rwanda
43827,"Congo, DRC"
43834,Namibia
43875,South Africa
43892,South Africa
43897,Zambia
43905,Nigeria
43912,Haiti
43918,South Africa
43928,South Africa
43929,Uganda
43932,South Africa
43970,Tanzania
43972,South Africa
43989,Tanzania
43998,South Africa
44031,South Africa
44045,Uganda
44068,Vietnam
44082,Nigeria
44092,Guyana
44099,Haiti
44105,Haiti
44121,Swaziland
44131,South Africa
44180,Cameroon
44183,South Africa
44204,South Africa
44209,Tanzania
44247,South Africa
44263,Zambia
44265,Rwanda
44304,Nigeria
44307,South Africa
44315,Guyana
44330,South Africa
44340,South Africa
44363,Dominican Republic
44373,Vietnam
44393,Zambia
44448,South Africa
44463,South Africa
44486,South Africa
44501,Vietnam
44516,Côte d'Ivoire
44567,Rwanda
44577,Zimbabwe
44597,"Congo, DRC"
44612,Vietnam
44615,Vietnam
44630,Vietnam
44643,Vietnam
44694,Botswana
44702,Ethiopia
44724,Vietnam
44737,Vietnam
44778,Côte d'Ivoire
44783,Côte d'Ivoire
44808,Tanzania
44816,Nigeria
44855,South Africa
44860,Vietnam
44908,Mozambique
44913,South Africa
44920,Vietnam
44922,Haiti
44930,Nigeria
44942,Nigeria
44962,Uganda
44964,South Africa
45020,South Africa
45034,South Africa
45048,South Africa
45057,South Africa
45090,South Africa
45143,South Africa
45147,Uganda
45149,Vietnam
45150,South Sudan
45158,Vietnam
45160,South Sudan
45168,South Africa
45178,South Sudan
45197,South Africa
45202,South Africa
45248,Mozambique
45267,Mozambique
45278,South Africa
45287,South Africa
45292,Haiti
45320,South Africa
45327,Namibia
45343,Vietnam
45347,South Africa
45348,South Africa
45361,South Africa
45377,South Africa
45400,Vietnam
45440,Rwanda
45442,South Africa
45460,South Africa
45505,South Sudan
45536,South Africa
45540,Vietnam
45608,Kenya
45609,Zimbabwe
45640,South Africa
45644,Côte d'Ivoire
45648,"Congo, DRC"
45652,South Africa
45695,Haiti
45705,South Africa
45723,South Sudan
45729,South Africa
45741,South Sudan
45793,South Africa
45801,Kenya
45848,"Congo, DRC"
45929,Mozambique
45968,Vietnam
45977,Tanzania
46005,Rwanda
46010,Rwanda
46067,Tanzania
46082,Ethiopia
46095,Haiti
46099,South Africa
46106,South Sudan
46114,Sierra Leone
46127,Rwanda
46129,Mozambique
46130,Vietnam
46156,Tanzania
46170,South Africa
46177,South Africa
46198,Vietnam
46206,South Africa
46209,Rwanda
46227,South Africa
46228,Zimbabwe
46250,"Congo, DRC"
46310,Sierra Leone
46323,Ghana
46348,Mozambique
46353,Nigeria
46355,Haiti
46372,South Africa
46395,South Africa
46409,"Congo, DRC"
46411,Côte d'Ivoire
46429,Mali
46432,Côte d'Ivoire
46447,Uganda
46460,Uganda
46464,Côte d'Ivoire
46468,South Africa
46502,Vietnam
46512,Côte d'Ivoire
46513,South Africa
46556,South Africa
46574,Rwanda
46582,Vietnam
46587,South Africa
46590,Vietnam
46625,Sudan
46653,South Africa
46669,Nigeria
46673,South Africa
46688,South Africa
46726,Uganda
46727,Tanzania
46742,Vietnam
46844,Côte d'Ivoire
46848,Vietnam
46858,Mozambique
46860,Vietnam
46867,Uganda
46869,Côte d'Ivoire
46875,Zimbabwe
46895,Nigeria
46897,Vietnam
46942,South Africa
46956,Namibia
46987,Tanzania
47025,South Africa
